Dødtrist: Vildskuffelse på Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/doedtrist-vild-skuffelse-paa-roskilde/7225710
Sexmaskine: Enormtorgie på Orange;https://ekstrabladet.dk/musik/koncert_anmeldelser/sexmaskine-enormt-orgie-paa-orange/7224147
Forrykt kaos: Totalidioti på Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/forrykt-kaos-total-idioti-paa-roskilde/7224139
Stakkels søstre:Trist vanvidpå Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/stakkels-soestre-trist-vanvid-paa-roskilde/7224133
Historisk: Eminemrasende på Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/historisk-eminem-rasende-paa-roskilde/7222009
Topløs 'XFactor'-Martin chokererpå Roskilde;https://ekstrabladet.dk/roskilde/anmeldelser/toploes-x-factor-martin-chokerer-paa-roskilde/7221997
Trist farvel tillegende i Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/trist-farvel-til-legende-i-royal-arena/7220534
Før Roskilde: Eminemamok i Sverige;https://ekstrabladet.dk/musik/koncert_anmeldelser/foer-roskilde-eminem-amok-i-sverige/7220108
Helt godnat:Misbrug af hovednavn;https://ekstrabladet.dk/musik/koncert_anmeldelser/helt-godnat-misbrug-af-hovednavn/7217730
Vanvid på Tinderbox:Band gad ikke;https://ekstrabladet.dk/musik/koncert_anmeldelser/vanvid-paa-tinderbox-band-gad-ikke/7217727
Værdiløs: MadsLanger spiller fallit;https://ekstrabladet.dk/musik/koncert_anmeldelser/vaerdiloes-mads-langer-spiller-fallit/7217725
Fælt hovednavn: 33millioner tog fejl;https://ekstrabladet.dk/musik/koncert_anmeldelser/faelt-hovednavn-33-millioner-tog-fejl/7216407
Fuser på festival:Koncert slutefter 10 minutter;https://ekstrabladet.dk/musik/koncert_anmeldelser/fuser-paa-festival-koncert-slut-efter-10-minutter/7216399
Dansk popstjernefra scenen: I erfor hjernedøde!;https://ekstrabladet.dk/musik/koncert_anmeldelser/dansk-popstjerne-fra-scenen-i-er-for-hjernedoede/7216392
Plagiat påTinderbox: Tro kopiaf verdensnavne;https://ekstrabladet.dk/musik/koncert_anmeldelser/plagiat-paa-tinderbox-tro-kopi-af-verdensnavne/7215106
Tåbelig: Danskpopstjerne kvajer sig;https://ekstrabladet.dk/musik/koncert_anmeldelser/taabelig-dansk-popstjerne-kvajer-sig/7215095
Kikset: Afbrudtsamleje i Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/kikset-afbrudt-samleje-i-royal-arena/7213353
Beyoncé og Jay-Z:Patetiske i Parken;https://ekstrabladet.dk/musik/koncert_anmeldelser/beyonce-og-jay-z-patetiske-i-parken/7209886
Ozzy ad helvedetil på Copenhell;https://ekstrabladet.dk/musik/koncert_anmeldelser/ozzy-ad-helvede-til-paa-copenhell/7206379
Festival rystet:Sikke noget svineri;https://ekstrabladet.dk/musik/koncert_anmeldelser/festival-rystet-sikke-noget-svineri/7209516
Superband blæsteaf festivalscene;https://ekstrabladet.dk/musik/koncert_anmeldelser/superband-blaeste-af-festivalscene/7206365
Gamle voldsmændløs på festival;https://ekstrabladet.dk/musik/koncert_anmeldelser/gamle-voldsmaend-loes-paa-festival/7206364
Pinefuldt ringe:Håbløst hovednavn;https://ekstrabladet.dk/musik/koncert_anmeldelser/pinefuldt-ringe-haabloest-hovednavn/7206341
Topband til grin:Komplet latterligt;https://ekstrabladet.dk/musik/koncert_anmeldelser/topband-til-grin-komplet-latterligt/7206333
Festival raseret:Fem mænd bersærk;https://ekstrabladet.dk/musik/koncert_anmeldelser/festival-raseret-fem-maend-bersaerk/7205691
Kikset: Pigebandkom 26 år for sent;https://ekstrabladet.dk/musik/koncert_anmeldelser/kikset-pigeband-kom-26-aar-for-sent/7205696
Poptøser groftskamferet på Amager;https://ekstrabladet.dk/musik/koncert_anmeldelser/poptoeser-groft-skamferet-paa-amager/7203769
Nu igen: Ballademed Lukas Graham;https://ekstrabladet.dk/musik/koncert_anmeldelser/nu-igen-ballade-med-lukas-graham/7195652
Yes! Legendernedlagde Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/yes-legender-nedlagde-royal-arena/7192400
Rædsel: Megafadæsei Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/raedsel-megafadaese-i-royal-arena/7192373
Trist: Festivalshovednavn floppede;https://ekstrabladet.dk/musik/koncert_anmeldelser/trist-festivals-hovednavn-floppede/7191623
Plattenslager: Detrapler for klovnen;https://ekstrabladet.dk/musik/koncert_anmeldelser/plattenslager-det-rapler-for-klovnen/7191603
Motherfuckerssparkede til Aarhus;https://ekstrabladet.dk/musik/koncert_anmeldelser/motherfuckers-sparkede-til-aarhus/7190912
Jysk festivalgik helt i sort;https://ekstrabladet.dk/musik/koncert_anmeldelser/jysk-festival-gik-helt-i-sort/7190874
Verdensstjerneamputeret i Aarhus;https://ekstrabladet.dk/musik/koncert_anmeldelser/verdensstjerne-amputeret-i-aarhus/7190869
Legende om danskpublikum: Pussies!;https://ekstrabladet.dk/musik/koncert_anmeldelser/legende-om-dansk-publikum-pussies/7190194
Verdensstjerneflippede helt ud i Aarhus;https://ekstrabladet.dk/musik/koncert_anmeldelser/verdensstjerne-flippede-helt-ud-i-aarhus/7188715
Sabotage! Legendesvigter festival;https://ekstrabladet.dk/musik/koncert_anmeldelser/sabotage-legende-svigter-festival/7188135
Jysk sangerinde:Bare ikke god nok;https://ekstrabladet.dk/musik/koncert_anmeldelser/jysk-sangerinde-bare-ikke-god-nok/7188132
Guns N' Roses:Vanvid i Odense!;https://ekstrabladet.dk/musik/koncert_anmeldelser/guns-n-roses-vanvid-i-odense/7187270
Idioti: Superbandsaboteret iRoyal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/idioti-superband-saboteret-i-royal-arena/7186118
Årets koncert?Død legendeskaber sensation;https://ekstrabladet.dk/musik/koncert_anmeldelser/aarets-koncert-doed-legende-skaber-sensation/7185065
Pinefuldt ringemegastjerne iRoyal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/pinefuldt-ringe-megastjerne-i-royal-arena/7184048
Endelig væltedefestivals hovedscene;https://ekstrabladet.dk/musik/koncert_anmeldelser/endelig-vaeltede-festivals-hovedscene/7179280
Fælt: Adele medfuldskæg og tattoos;https://ekstrabladet.dk/musik/koncert_anmeldelser/faelt-adele-med-fuldskaeg-og-tattoos/7178672
69-årig sangerindegik amok på Fyn;https://ekstrabladet.dk/musik/koncert_anmeldelser/69-aarig-sangerinde-gik-amok-paa-fyn/7178662
Vanvid: Festivalødelagde hovednavn;https://ekstrabladet.dk/musik/koncert_anmeldelser/vanvid-festival-oedelagde-hovednavn/7178660
Bittert: Geniet blevvæk fra festival;https://ekstrabladet.dk/musik/koncert_anmeldelser/bittert-geniet-blev-vaek-fra-festival/7178651
Genopstået rockikonstenet på Fyn;https://ekstrabladet.dk/musik/koncert_anmeldelser/genopstaaet-rockikon-stenet-paa-fyn/7178609
Legende saboteretpå fynsk festival;https://ekstrabladet.dk/musik/koncert_anmeldelser/legende-saboteret-paa-fynsk-festival/7175616
Tudefjæs: Ulideligsvensk popstjerne;https://ekstrabladet.dk/musik/koncert_anmeldelser/tudefjaes-ulidelig-svensk-popstjerne/7175608
Efter fiasko: MarieKey kikser igen;https://ekstrabladet.dk/musik/koncert_anmeldelser/efter-fiasko-marie-key-kikser-igen/7175599
Fadæse: Forryktpopdiva i Forum;https://ekstrabladet.dk/musik/koncert_anmeldelser/fadaese-forrykt-popdiva-i-forum/7175484
Hovednavnet: Derforer de helt til grin;https://ekstrabladet.dk/musik/koncert_anmeldelser/hovednavnet-derfor-er-de-helt-til-grin/7173863
Prinsens Ida: Enproblematisk affære;https://ekstrabladet.dk/musik/koncert_anmeldelser/prinsens-ida-en-problematisk-affaere/7173861
Død legende væltedejysk festival;https://ekstrabladet.dk/musik/koncert_anmeldelser/doed-legende-vaeltede-jysk-festival/7173855
Surprise: Godnat med Nik & Jay;https://ekstrabladet.dk/musik/koncert_anmeldelser/surprise-god-nat-med-nik-jay/7173291
Afdanket rocklegendei jysk fadæse;https://ekstrabladet.dk/musik/koncert_anmeldelser/afdanket-rocklegende-i-jysk-fadaese/7173287
Vanvid: 29.932 missededansk rockstjerne;https://ekstrabladet.dk/musik/koncert_anmeldelser/vanvid-29.932-missede-dansk-rockstjerne/7173283
Dybt godnat: Forsent for Dizzy;https://ekstrabladet.dk/musik/koncert_anmeldelser/dybt-godnat-for-sent-for-dizzy/7172917
Bitchfight! Aqua-Lenebanker Medina;https://ekstrabladet.dk/musik/koncert_anmeldelser/bitchfight-aqua-lene-banker-medina/7172888
Skændsel:Shu-bi-dua saboteret;https://ekstrabladet.dk/musik/koncert_anmeldelser/skaendsel-shu-bi-dua-saboteret/7172334
Husker du IvanPedersen? Hervar labanen i dag;https://ekstrabladet.dk/musik/koncert_anmeldelser/husker-du-ivan-pedersen-her-var-labanen-i-dag/7171721
Efter katastrofe:Helmig chokerer!;https://ekstrabladet.dk/musik/koncert_anmeldelser/efter-katastrofe-helmig-chokerer/7168241
Kikset festivalstart:Håbløst hovednavn;https://ekstrabladet.dk/musik/koncert_anmeldelser/kikset-festivalstart-haabloest-hovednavn/7168237
Rolig nu: Seebachforandret efter flop;https://ekstrabladet.dk/musik/koncert_anmeldelser/rolig-nu-seebach-forandret-efter-flop/7153091
Dræbende megastjernei Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/draebende-megastjerne-i-royal-arena/7124725
Fusk: Dansk popstjernesnyder totalt;https://ekstrabladet.dk/musik/koncert_anmeldelser/fusk-dansk-popstjerne-snyder-totalt/7122190
Endelig! Historiskkoncert i Tivoli;https://ekstrabladet.dk/musik/koncert_anmeldelser/endelig-historisk-koncert-i-tivoli/7114053
Dansk rockikon ikikset comeback;https://ekstrabladet.dk/musik/koncert_anmeldelser/dansk-rockikon-i-kikset-comeback/7113998
Politikvinden manvil anholdes af;https://ekstrabladet.dk/musik/koncert_anmeldelser/politikvinden-man-vil-anholdes-af/7112404
Håbløs Medinatrækker stikket;https://ekstrabladet.dk/musik/koncert_anmeldelser/haabloes-medina-traekker-stikket/7102108
Kiks og klasse:Metallicas jyske kaos;https://ekstrabladet.dk/musik/koncert_anmeldelser/kiks-og-klasse-metallicas-jyske-kaos/7094961
Vilde fjeldaber:Nej tak!;https://ekstrabladet.dk/musik/koncert_anmeldelser/vilde-fjeldaber-nej-tak/7094950
Mission udført:København destrueret;https://ekstrabladet.dk/musik/koncert_anmeldelser/mission-udfoert-koebenhavn-destrueret/7088511
Megastjerne svigtedei Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/megastjerne-svigtede-i-royal-arena/7083617
Rocklegender stenetpå Christiania;https://ekstrabladet.dk/musik/koncert_anmeldelser/rocklegender-stenet-paa-christiania/7083393
Rockstjerne flippedehelt ud i Aalborg;https://ekstrabladet.dk/musik/koncert_anmeldelser/rockstjerne-flippede-helt-ud-i-aalborg/7076121
Megaflop: Heltulideligt i Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/megaflop-helt-ulideligt-i-royal-arena/7073393
Gråt guld: Flotafsked med koryfæ;https://ekstrabladet.dk/musik/koncert_anmeldelser/graat-guld-flot-afsked-med-koryfae/7068771
Yeeeeeeeeeees!;https://ekstrabladet.dk/musik/koncert_anmeldelser/yeeeeeeeeeees/7067551
Superstjerne:Amok i Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/superstjerne-amok-i-royal-arena/7060795
Håbløst: Sabotereti Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/haabloest-saboteret-i-royal-arena/7061214
Fuser: Fallerederockgiganter i Forum;https://ekstrabladet.dk/musik/koncert_anmeldelser/fuser-fallerede-rockgiganter-i-forum/7045404
Elendige fjeldaberi Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/elendige-fjeldaber-i-royal-arena/7033146
Utålelig popstjernei Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/utaalelig-popstjerne-i-royal-arena/7030391
Endelig:Gulddreng er død;https://ekstrabladet.dk/musik/koncert_anmeldelser/endelig-gulddreng-er-doed/7023036
Fuser: Kvindernekiksede på DR;https://ekstrabladet.dk/musik/koncert_anmeldelser/fuser-kvinderne-kiksede-paa-dr/6995312
Meningsløst:Topband skuffedei Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/meningsloest-topband-skuffede-i-royal-arena/6987886
Værdigt farvel tilen dansk rocklegende;https://ekstrabladet.dk/musik/koncert_anmeldelser/vaerdigt-farvel-til-en-dansk-rocklegende/6976082
Skete det lige?!Chok i Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/skete-det-lige-chok-i-royal-arena/6937964
Til grin: Rockflopi Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/til-grin-rockflop-i-royal-arena/6937945
Hugo Helmigefteraber Thomas;https://ekstrabladet.dk/musik/koncert_anmeldelser/hugo-helmig-efteraber-thomas/6936560
Superbandsaboteret på Amager;https://ekstrabladet.dk/musik/koncert_anmeldelser/superband-saboteret-paa-amager/6931117
Mestrene togrevanche på Vesterbro;https://ekstrabladet.dk/musik/koncert_anmeldelser/mestrene-tog-revanche-paa-vesterbro/6927882
Queen i Royal Arena:Tårerne trillede;https://ekstrabladet.dk/musik/koncert_anmeldelser/queen-i-royal-arena-taarerne-trillede/6927952
Blodrus: Massakrepå Vestegnen;https://ekstrabladet.dk/musik/koncert_anmeldelser/blodrus-massakre-paa-vestegnen/6920615
Kvæstet rockikon:Syg i Helsingør;https://ekstrabladet.dk/musik/koncert_anmeldelser/kvaestet-rockikon-syg-i-helsingoer/6915717
Rockflop i Forum:Musikken manglede;https://ekstrabladet.dk/musik/koncert_anmeldelser/rockflop-i-forum-musikken-manglede/6914468
Rockgiganter pågravens rand i Valby;https://ekstrabladet.dk/musik/koncert_anmeldelser/rockgiganter-paa-gravens-rand-i-valby/6913068
Topband gik bananasi Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/topband-gik-bananas-i-royal-arena/6900750
Mestrene på Amager:De er for fede;https://ekstrabladet.dk/musik/koncert_anmeldelser/mestrene-paa-amager-de-er-for-fede/6896996
Binzer i udbrud:Idioten gjorde det;https://ekstrabladet.dk/musik/koncert_anmeldelser/binzer-i-udbrud-idioten-gjorde-det/6892585
Afsporet orgie:Suspekt nossede i det;https://ekstrabladet.dk/musik/koncert_anmeldelser/afsporet-orgie-suspekt-nossede-i-det/6886657
Unikt: Kanonbandramte København;https://ekstrabladet.dk/musik/koncert_anmeldelser/unikt-kanonband-ramte-koebenhavn/6884502
Falleret rockgudi Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/falleret-rockgud-i-royal-arena/6877610
Historisk vanvid:Rockamok i København;https://ekstrabladet.dk/musik/koncert_anmeldelser/historisk-vanvid-rockamok-i-koebenhavn/6873499
Efter 19 år: Tilbagesom pophelte;https://ekstrabladet.dk/musik/koncert_anmeldelser/efter-19-aar-tilbage-som-pophelte/6859016
Megaflop: Stonesfejlede i Parken;https://ekstrabladet.dk/musik/koncert_anmeldelser/megaflop-stones-fejlede-i-parken/6852529
Håbløst:Fuprock i Parken;https://ekstrabladet.dk/musik/koncert_anmeldelser/haabloest-fuprock-i-parken/6852408
Stjerne faldtigennem i Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/stjerne-faldt-igennem-i-royal-arena/6844873
Verdensstjernesvigtede i Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/verdensstjerne-svigtede-i-royal-arena/6839662
Skæv pophelt: Detgrå guld glimtede;https://ekstrabladet.dk/musik/koncert_anmeldelser/skaev-pophelt-det-graa-guld-glimtede/6838471
Forrykt: Nik & Jaysaboteret i Tivoli;https://ekstrabladet.dk/musik/koncert_anmeldelser/forrykt-nik-jay-saboteret-i-tivoli/6834285
Rockere flippedeud på Christiania;https://ekstrabladet.dk/musik/koncert_anmeldelser/rockere-flippede-ud-paa-christiania/6821285
Vild med dans:Sådan skal det gøres;https://ekstrabladet.dk/musik/koncert_anmeldelser/vild-med-dans-saadan-skal-det-goeres/6813486
Sygt: Metallicafejlede i Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/sygt-metallica-fejlede-i-royal-arena/6804217
Ægte rockhelte:Hovednavn i Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/aegte-rockhelte-hovednavn-i-roskilde/6804229
Historisk: Legenderklar til Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/historisk-legender-klar-til-roskilde/6798560
Historiske Volbeat:Masser af stjerner!;https://ekstrabladet.dk/musik/koncert_anmeldelser/historiske-volbeat-masser-af-stjerner/6793749
Stor skuffelse:En tynd omgang;https://ekstrabladet.dk/musik/koncert_anmeldelser/stor-skuffelse-en-tynd-omgang/6793263
Speciel cowboy:Man tror det er løgn;https://ekstrabladet.dk/musik/koncert_anmeldelser/speciel-cowboy-man-tror-det-er-loegn/6793038
Nordjyde erbare FOR pæn;https://ekstrabladet.dk/musik/koncert_anmeldelser/nordjyde-er-bare-for-paen/6791872
God nat: Cowboylukkede festen;https://ekstrabladet.dk/musik/koncert_anmeldelser/god-nat-cowboy-lukkede-festen/6791147
Jysk festivalsaboterede hovednavn;https://ekstrabladet.dk/musik/koncert_anmeldelser/jysk-festival-saboterede-hovednavn/6791096
Hausgaard smitter:Døjer med røvsyge;https://ekstrabladet.dk/musik/koncert_anmeldelser/hausgaard-smitter-doejer-med-roevsyge/6790640
Pinagtige Volbeat:Fiasko før Parken;https://ekstrabladet.dk/musik/koncert_anmeldelser/pinagtige-volbeat-fiasko-foer-parken/6788491
Jysk dramatik medverdenskendt diva;https://ekstrabladet.dk/musik/koncert_anmeldelser/jysk-dramatik-med-verdenskendt-diva/6776617
Peter A.G. amokpå Smukfest;https://ekstrabladet.dk/musik/koncert_anmeldelser/peter-ag-amok-paa-smukfest/6772712
Kopi på Smukfest:Legende efterlignede;https://ekstrabladet.dk/musik/koncert_anmeldelser/kopi-paa-smukfest-legende-efterlignede/6772701
Hovednavn leveredevaren i næstenædruelig tilstand;https://ekstrabladet.dk/musik/koncert_anmeldelser/hovednavn-leverede-varen-i-naesten-aedruelig-tilstand/6774864
Flop på Smukfest:Hovednavnfaldt igennem;https://ekstrabladet.dk/musik/koncert_anmeldelser/flop-paa-smukfest-hovednavn-faldt-igennem/6772696
Unikum bjergtogkæmpepublikum medhimmelske toner;https://ekstrabladet.dk/musik/koncert_anmeldelser/unikum-bjergtog-kaempepublikum-med-himmelske-toner/6774848
Kaos: TåbeligBurhan G på Smukfest;https://ekstrabladet.dk/musik/koncert_anmeldelser/kaos-taabelig-burhan-g-paa-smukfest/6772681
Springsteens uægtesøn på Smukfest;https://ekstrabladet.dk/musik/koncert_anmeldelser/springsteens-uaegte-soen-paa-smukfest/6772641
Fiasko på Smukfest:Kikset hovednavn;https://ekstrabladet.dk/musik/koncert_anmeldelser/fiasko-paa-smukfest-kikset-hovednavn/6772635
70-årigt rockikonvæltede nyfestival med et brag;https://ekstrabladet.dk/musik/koncert_anmeldelser/70-aarigt-rockikon-vaeltede-ny-festival-med-et-brag/6774824
Trist farvel tilafkræftet Peter Belli;https://ekstrabladet.dk/musik/koncert_anmeldelser/trist-farvel-til-afkraeftet-peter-belli/6772625
Popstjerne påSmukfest: Hul i hovedet;https://ekstrabladet.dk/musik/koncert_anmeldelser/popstjerne-paa-smukfest-hul-i-hovedet/6772610
Slut på Smukfest:Legender er færdige;https://ekstrabladet.dk/musik/koncert_anmeldelser/slut-paa-smukfest-legender-er-faerdige/6772591
Hold nu kæft:Hærværk på Smukfest;https://ekstrabladet.dk/musik/koncert_anmeldelser/hold-nu-kaeft-haervaerk-paa-smukfest/6772584
Pinlig Ida Corr tilgrin på Smukfest;https://ekstrabladet.dk/musik/koncert_anmeldelser/pinlig-ida-corr-til-grin-paa-smukfest/6771988
Smukfest: Hovednavnkvajede sig;https://ekstrabladet.dk/musik/koncert_anmeldelser/smukfest-hovednavn-kvajede-sig/6771977
Seebachs fuser:Plagiat på Smukfest;https://ekstrabladet.dk/musik/koncert_anmeldelser/seebachs-fuser-plagiat-paa-smukfest/6771951
Robbie i Parken:En færdig mand;https://ekstrabladet.dk/musik/koncert_anmeldelser/robbie-i-parken-en-faerdig-mand/6769466
Håbløst:Popfadæse i Parken;https://ekstrabladet.dk/musik/koncert_anmeldelser/haabloest-popfadaese-i-parken/6769523
Hovednavn: Kæmpefuser på Orange;https://ekstrabladet.dk/musik/koncert_anmeldelser/hovednavn-kaempe-fuser-paa-orange/6728482
Total kaos medlegende på Orange;https://ekstrabladet.dk/musik/koncert_anmeldelser/total-kaos-med-legende-paa-orange/6728457
Vrede jyder gikamok på Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/vrede-jyder-gik-amok-paa-roskilde/6728443
Hovednavnet! Rockklovnreddede Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/hovednavnet-rockklovn-reddede-roskilde/6728035
Åh nej: Stjernedruknede i smatten;https://ekstrabladet.dk/musik/koncert_anmeldelser/aah-nej-stjerne-druknede-i-smatten/6726082
Rekord i Roskilde:110.000 kom ikke;https://ekstrabladet.dk/musik/koncert_anmeldelser/rekord-i-roskilde-110000-kom-ikke/6726070
Hovednavn togrøven på Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/hovednavn-tog-roeven-paa-roskilde/6725919
Skete det lige?!Bedre end Beyoncé;https://ekstrabladet.dk/musik/koncert_anmeldelser/skete-det-lige-bedre-end-beyonce/6725905
Stakkels Annisette:95.000 blev væk;https://ekstrabladet.dk/musik/koncert_anmeldelser/stakkels-annisette-95000-blev-vaek/6725881
Fuser: Stortalentsvigtede Roskilde;https://ekstrabladet.dk/musik/koncert_anmeldelser/fuser-stortalent-svigtede-roskilde/6725862
Håbløst: Roskildestopnavn saboteret;https://ekstrabladet.dk/musik/koncert_anmeldelser/haabloest-roskildes-topnavn-saboteret/6724835
Roskilde: Bandovergået af nøgenstunt;https://ekstrabladet.dk/musik/koncert_anmeldelser/roskilde-band-overgaaet-af-noegenstunt/6724794
Skandale: GunsN' Rosesdestrueret i Parken;https://ekstrabladet.dk/musik/koncert_anmeldelser/skandale-guns-n-roses-destrueret-i-parken/6724726
Massakre: Hovednavnknuste 23.000;https://ekstrabladet.dk/musik/koncert_anmeldelser/massakre-hovednavn-knuste-23000/6720749
Galning flippedeud på festival;https://ekstrabladet.dk/musik/koncert_anmeldelser/galning-flippede-ud-paa-festival/6720740
Svensk puddeli dansk Helvede;https://ekstrabladet.dk/musik/koncert_anmeldelser/svensk-puddel-i-dansk-helvede/6720727
Rejsning: Danskeremed tunge nosser;https://ekstrabladet.dk/musik/koncert_anmeldelser/rejsning-danskere-med-tunge-nosser/6720715
Dybt godnat:Hovednavn var til grin;https://ekstrabladet.dk/musik/koncert_anmeldelser/dybt-godnat-hovednavn-var-til-grin/6719238
Det er slut: Galningei forrykt afsked;https://ekstrabladet.dk/musik/koncert_anmeldelser/det-er-slut-galninge-i-forrykt-afsked/6719236
Hvad helvede! Erdet en kvinde?;https://ekstrabladet.dk/musik/koncert_anmeldelser/hvad-helvede-er-det-en-kvinde/6719234
Sensation: Danskband i verdensklasse;https://ekstrabladet.dk/musik/koncert_anmeldelser/sensation-dansk-band-i-verdensklasse/6719230
Vanvid: Hovednavnvar helt gakgak;https://ekstrabladet.dk/musik/koncert_anmeldelser/vanvid-hovednavn-var-helt-gakgak/6717859
Superbandvæltede Helvede;https://ekstrabladet.dk/musik/koncert_anmeldelser/superband-vaeltede-helvede/6717857
Knap så skægt:Den forkerte død;https://ekstrabladet.dk/musik/koncert_anmeldelser/knap-saa-skaegt-den-forkerte-doed/6717855
Helt håbløst: Festivalfik rædselsstart;https://ekstrabladet.dk/musik/koncert_anmeldelser/helt-haabloest-festival-fik-raedselsstart/6717852
Legende: 80 år ogstadig den sejeste;https://ekstrabladet.dk/musik/koncert_anmeldelser/legende-80-aar-og-stadig-den-sejeste/6710362
Total kikset CélineDion på Amager;https://ekstrabladet.dk/musik/koncert_anmeldelser/total-kikset-celine-dion-paa-amager/6708927
På vej i Helvede:De ødelægger ALT;https://ekstrabladet.dk/musik/koncert_anmeldelser/paa-vej-i-helvede-de-oedelaegger-alt/6706294
Forrykt: På flugt frafestivals topnavn;https://ekstrabladet.dk/musik/koncert_anmeldelser/forrykt-paa-flugt-fra-festivals-topnavn/6702998
Hold nu kæften kæft!;https://ekstrabladet.dk/musik/koncert_anmeldelser/hold-nu-kaeft-en-kaeft/6702995
Skønhed spoleretpå jysk mark;https://ekstrabladet.dk/musik/koncert_anmeldelser/skoenhed-spoleret-paa-jysk-mark/6702988
Lummer Helmignedlægger unge;https://ekstrabladet.dk/musik/koncert_anmeldelser/lummer-helmig-nedlaegger-unge/6702314
Surprise! Popstjernenvirker stadig;https://ekstrabladet.dk/musik/koncert_anmeldelser/surprise-popstjernen-virker-stadig/6702309
Uægte blondine:Rockfusk på festival;https://ekstrabladet.dk/musik/koncert_anmeldelser/uaegte-blondine-rockfusk-paa-festival/6702305
Sådan ødelæggeset godt band;https://ekstrabladet.dk/musik/koncert_anmeldelser/saadan-oedelaegges-et-godt-band/6702303
Farce på festival:Håbløst hovednavn;https://ekstrabladet.dk/musik/koncert_anmeldelser/farce-paa-festival-haabloest-hovednavn/6700436
Vild og blodig:Rockbæst åd Aarhus;https://ekstrabladet.dk/musik/koncert_anmeldelser/vild-og-blodig-rockbaest-aad-aarhus/6700428
De var fede:Juveler i smatten;https://ekstrabladet.dk/musik/koncert_anmeldelser/de-var-fede-juveler-i-smatten/6700416
For letpåklædt:Surt show i Aarhus;https://ekstrabladet.dk/musik/koncert_anmeldelser/for-letpaaklaedt-surt-show-i-aarhus/6700410
Megaband mishandletpå Amager;https://ekstrabladet.dk/musik/koncert_anmeldelser/megaband-mishandlet-paa-amager/6695724
Fuser på Fyn: Natmed hovednavn;https://ekstrabladet.dk/musik/koncert_anmeldelser/fuser-paa-fyn-nat-med-hovednavn/6692155
Tak rock: Legenderødelagde idyllen;https://ekstrabladet.dk/musik/koncert_anmeldelser/tak-rock-legender-oedelagde-idyllen/6692139
Kattens: Divagjorde det umulige;https://ekstrabladet.dk/musik/koncert_anmeldelser/kattens-diva-gjorde-det-umulige/6692150
Uværdigt: Legendevanæret på Fyn;https://ekstrabladet.dk/musik/koncert_anmeldelser/uvaerdigt-legende-vanaeret-paa-fyn/6692192
Nedtur: Festivalshovednavn svigtede;https://ekstrabladet.dk/musik/koncert_anmeldelser/nedtur-festivals-hovednavn-svigtede/6692119
Hun er bare FOR pæn;https://ekstrabladet.dk/musik/koncert_anmeldelser/hun-er-bare-for-paen/6692116
Festivalflop:Halvnøgen og helskidt;https://ekstrabladet.dk/musik/koncert_anmeldelser/festivalflop-halvnoegen-og-helskidt/6692107
Pinligt: Slidt KimLarsen saboteret;https://ekstrabladet.dk/musik/koncert_anmeldelser/pinligt-slidt-kim-larsen-saboteret/6690847
Jesus! Sensationeltriumf i Parken;https://ekstrabladet.dk/musik/koncert_anmeldelser/jesus-sensationel-triumf-i-parken/6688974
Skete det lige?!Aqua chokerede;https://ekstrabladet.dk/musik/koncert_anmeldelser/skete-det-lige-aqua-chokerede/6684000
Forrykte tyskereamok i jysk idyl;https://ekstrabladet.dk/musik/koncert_anmeldelser/forrykte-tyskere-amok-i-jysk-idyl/6681478
Nik & Jay: Kongerneaf Royal Arena;https://ekstrabladet.dk/musik/koncert_anmeldelser/nik-jay-kongerne-af-royal-arena/6680592
